Date,AAPL,AMZN,GOOGL,JNJ,JPM,MSFT,PG,TSLA,V,XOM,^GSPC
2025-02-26,0.2945852974992194,0.2571862974163138,0.3501273207764858,0.19780786724966176,0.21355716456794618,0.2840474678008415,0.2231694494654827,0.5525809408463362,0.13279712340681218,0.21750121768853858,0.12181950104285671
2025-02-27,0.2968346884523991,0.26786798523933386,0.3554877724667068,0.19768390076457526,0.2108449587191751,0.28815630872417114,0.2230275645795742,0.5553421602755894,0.1357463465612671,0.21794503958950678,0.1310250570002675
2025-02-28,0.2965436595983745,0.2615299657668618,0.343090290253741,0.19774098108041302,0.21228857794442677,0.2794422003368522,0.22403365070025247,0.5110153634431703,0.1318938103791316,0.21504241994479717,0.12829154732114956
2025-03-03,0.27368904526985577,0.2771782952506228,0.3448162278098136,0.19483519278430492,0.2170094858832212,0.2849916540443133,0.22486159359717148,0.5092833985146349,0.13342196848903476,0.23516519368946287,0.1381840608032163
2025-03-04,0.27464267187458613,0.2660135703707295,0.3492105392830714,0.19821253048877546,0.24101340877680982,0.2823788704981895,0.2301820794177006,0.5012786389560524,0.16092074090892292,0.23336418467176298,0.13862827129839664
2025-03-05,0.25595668391111526,0.26701825730806533,0.34992212077472723,0.19868637459566016,0.23702342127406764,0.2997283410860224,0.23074302503765712,0.5143723672977497,0.15862945435943387,0.2388542974540473,0.14026753898130595
2025-03-06,0.255963778110788,0.2762604724213849,0.3494493599077634,0.18576393501813165,0.24301512194507477,0.27182820626717996,0.2259327609654378,0.5294910700796213,0.17725652786512283,0.24211990266731728,0.14664692699513537
2025-03-07,0.25904346075316614,0.2755079007926873,0.3515396216625536,0.18523653680345648,0.24323744068450112,0.2718127438558954,0.2256726378660169,0.5301056692332485,0.17353699902691905,0.24457735624093,0.1467367555611502
2025-03-10,0.29936000880552965,0.280383932911883,0.36817386878132163,0.185014156918881,0.2686138663152059,0.2852342770961602,0.22429512273502525,0.6901511613637071,0.176980606610156,0.2516177932448192,0.16417115006754826
2025-03-11,0.2973847515829197,0.28351230035059544,0.3518619908953896,0.15641489827806526,0.2686724389897282,0.28132487971540626,0.21188618400603404,0.7097663540351423,0.19202887342704208,0.2588894741869629,0.16095302954807886
2025-03-12,0.27912026177967303,0.28356729174058853,0.352157465847013,0.158396926309256,0.2670632093990801,0.2659466215180794,0.21904277514715426,0.7557312528705016,0.19214346859459802,0.2522070925887578,0.15870093802724886
2025-03-13,0.292206253775924,0.28905797233584063,0.35697656608915157,0.15836594933075335,0.26756680596560495,0.26612351271076695,0.21905634177014555,0.7566507423184913,0.19522460533907884,0.2520925944617702,0.16197962863103094
2025-03-14,0.29911593637853257,0.2994980028141218,0.3493608021859656,0.15663053952071554,0.2868658666381818,0.21614820940264604,0.2184563972791927,0.7620223613765619,0.18683620288526415,0.2649105216108441,0.17490567659772194
2025-03-17,0.2994363550514108,0.2946391652408017,0.34308915006510576,0.15534187379343029,0.2886729853767751,0.21616660193054274,0.21892061634247942,0.7637099048070699,0.18857703803444367,0.25638718032794544,0.1765703578284619
2025-03-18,0.2846678552665234,0.2951970921773013,0.34538842973430633,0.15574300067238644,0.28973584594893537,0.21746383369160446,0.21671084428484838,0.7644294066759788,0.1849741671148014,0.25658161256132417,0.17763228652664137
2025-03-19,0.2795342662201332,0.2914417916786453,0.34125164993801277,0.15688086407802215,0.2955780909048598,0.22032281979416088,0.21697622712353504,0.7781485953616674,0.1907595671454056,0.2494626006967573,0.1795439751729514
2025-03-20,0.27962160404591896,0.286847236593346,0.2735176582080954,0.15610185439990948,0.29318886548369616,0.21996444997680564,0.21712240317278142,0.7776954674657172,0.18685360706904197,0.249421521576824,0.1786510573517375
2025-03-21,0.286378505539997,0.28463438171296135,0.27530172603974623,0.15343761204320736,0.28491477223278205,0.22219295793964447,0.21757657568311123,0.8015624870636696,0.18884816751236294,0.24576255149893175,0.1780279918681537
2025-03-24,0.28100509529555484,0.28982322995316223,0.2730884000977322,0.15331380159054422,0.29858763757813234,0.2196114786634129,0.21776036438621632,0.8781700201117335,0.20248492075911925,0.24570234104579336,0.18564408034096677
2025-03-25,0.28412149926900465,0.28684611668184756,0.2781538656739638,0.15970781194092462,0.29900555110013416,0.2194093306980711,0.2229544440313416,0.884296817929081,0.20063103291046927,0.24106469225098046,0.18427909754189736
2025-03-26,0.27736486432719104,0.29158565542021636,0.2912255738863319,0.15682780450863532,0.2947296464019027,0.22209640704202327,0.2306711339246659,0.879929380138095,0.2006259742323603,0.2434290810030981,0.18623953895536083
2025-03-27,0.27348006313335826,0.28991531872274473,0.2934261590164132,0.15672528470761463,0.2954101533206846,0.2219375391308894,0.2338393986330876,0.8758117646396844,0.20647884943149744,0.2235437875861081,0.1862666455120973
2025-03-28,0.2750546484846076,0.30978757851613675,0.3169947746177616,0.1534404236484543,0.2991984469704245,0.23679431655202512,0.23263455317300744,0.8586017488583132,0.2112346927027512,0.22355640064565732,0.1894067166009677
2025-03-31,0.279037357206536,0.31041227634771223,0.31787336757460216,0.1545808694336126,0.30172999991977656,0.23742410426830493,0.18637830533087368,0.8583086094109916,0.22122636072114474,0.22447364555416682,0.19085894160412725
2025-04-01,0.2798993535436439,0.31375603640932864,0.32387325521517113,0.28172654337579733,0.29792040733510583,0.24442772258596973,0.18161417499845503,0.8684425184184097,0.22211929297655117,0.22041992272029803,0.19121922213697132
2025-04-02,0.28014985536189635,0.3219160446399402,0.3217899027555625,0.27923068391080336,0.3004214224752882,0.24054646339414798,0.18205513472737955,0.8830979990468569,0.22192073392967868,0.22102103063378842,0.1926475500371386
2025-04-03,0.38980356001769767,0.4121678158499107,0.3378457141720208,0.2896582961626905,0.3396231152953192,0.2469645340285599,0.187854758473689,0.8938028267267163,0.226114565242945,0.2715082483635224,0.23587583809743753
2025-04-04,0.4380296967281623,0.4201761792383494,0.3425161873861576,0.30984625054870096,0.3996067408676973,0.2608073461378615,0.23518676881791756,0.9342587525322466,0.3227799357301922,0.3463597355899832,0.2867927225989565
2025-04-07,0.4432058008959508,0.42929561390626186,0.34497742187246216,0.31120122952272583,0.40698161418685586,0.2601895901459654,0.2422753548517005,0.9347426174124172,0.32204073877010964,0.3472327003008007,0.28694973715881056
2025-04-08,0.45746788411121697,0.4326632739158933,0.3428217919245056,0.30698967210021927,0.40922721353973124,0.25853580162454604,0.23982584667838422,0.9143821139878081,0.32164376192481386,0.3499704386369668,0.2884632477688386
2025-04-09,0.6376053455649336,0.5551834364718748,0.4452593246373837,0.3049261925928241,0.47409586112233015,0.38899016173804435,0.25201924411047805,1.100913657586199,0.3963212236428668,0.3805401231117409,0.4024819640188411
2025-04-10,0.6463746145309148,0.5697659362246205,0.45239649853519887,0.3064148568673976,0.480879275139522,0.391450727350925,0.25297460271668654,1.1184756789470058,0.3982078225219991,0.4127577144624934,0.41166344924628523
2025-04-11,0.656483021017076,0.5708627364341119,0.4597166528932526,0.31234838946050447,0.49179121512259133,0.3939369474314386,0.2584581508341861,1.1114287291577662,0.40233541843394294,0.42323060308707394,0.41260774975944914
2025-04-14,0.6609487997675255,0.564611762849522,0.4588320240088912,0.31415039707992864,0.4906084797302201,0.38894136098562593,0.25984268327155247,1.1091941663255678,0.40302607702260823,0.41368981814404016,0.4115996907352231
2025-04-15,0.6609395293934859,0.565339270333615,0.4549032799600505,0.3131930217049908,0.47788173115418414,0.389243792766197,0.2572510337106496,1.1026087518374692,0.3965152566718316,0.41370642772697597,0.41057834116684533
2025-04-16,0.6682939425276626,0.5643176710893877,0.45493575109062656,0.31344353256003743,0.4788265244849307,0.3915925667426054,0.25783388282763053,1.1080024222273255,0.397879743450496,0.4113494774872082,0.41267601190794745
2025-04-17,0.6707723466382834,0.5565454111625737,0.45590663773514567,0.3213833962090639,0.477400294424442,0.39159393642038753,0.2692496660574951,1.0966154711501348,0.39234700912638815,0.41401851667942235,0.41053776871857844
2025-04-21,0.6686574053936021,0.5616533001035376,0.4574014658987804,0.32074839104850406,0.4762902301502591,0.39604472595273754,0.2754484101744234,1.1086737292911135,0.40020048417291665,0.41416657170088855,0.41420229575902734
2025-04-22,0.6660828569559202,0.5706974693267153,0.4491614876300773,0.32058902749003004,0.4678137566262905,0.39081906432295366,0.2785099990475138,1.0037090512907079,0.41344691793235994,0.41557015742917375,0.4159489548922647
2025-04-23,0.6665368669362987,0.5846953855280649,0.45581409499854136,0.3218082143407599,0.4698892849661285,0.3957968966637729,0.2762634924233116,1.0091861009985306,0.40644071105653895,0.41060491906059243,0.4189917702933156
2025-04-24,0.6675937074545228,0.5921886836511231,0.4586869116099184,0.3181712105933015,0.47097583441821433,0.4076902984531451,0.28631097862271165,0.9917771770228082,0.4065540053056887,0.4121305329494708,0.42319225360269125
2025-04-25,0.6604112320066915,0.5895204891802934,0.45544256806910305,0.31808487268932095,0.46946484730050403,0.4072867324332366,0.28794547015110694,1.021742578911608,0.4046631850206377,0.4119527221273226,0.42188133364179975
2025-04-28,0.6583311882130296,0.5861579139202675,0.45318863898896566,0.3186811027391001,0.4615079057441648,0.40071408333888947,0.2884525693721343,1.0171537337458745,0.40418049785538673,0.40249015305540703,0.4171653582532062
2025-04-29,0.6584809804136091,0.585472343696459,0.45283535513145656,0.3189972638936233,0.46145452966055417,0.4012445938442222,0.28656718576971574,1.0053425261935631,0.40489906238259066,0.3990742977387574,0.4170794723353263
2025-04-30,0.6585145490397883,0.5856693857385272,0.44891659914136905,0.3178161297587098,0.46140459278406515,0.39913254518772373,0.28483310932678413,0.996148609570625,0.40612915445322406,0.4050258671333393,0.4160265043014571
2025-05-01,0.657657230264698,0.5915503844380726,0.4474271952503078,0.3187439988109507,0.45955009036460237,0.4504864192387913,0.28759050123679714,0.9901333104156917,0.40485723357328574,0.40166692808000043,0.4152004358939089
2025-05-02,0.6666228399351867,0.5915175802450405,0.4497876653624141,0.3207578979386004,0.46360322857540304,0.45377215539224747,0.2875988042561929,0.9913778129017409,0.4070512106335529,0.4016394567158746,0.41743023961487324
2025-05-05,0.6693512026975321,0.593455747316849,0.4493043107286621,0.3207900557187066,0.46286181949986815,0.45324996345328866,0.28867343069125906,0.9859215170148437,0.40544779834930333,0.4082124686521664,0.4178524535833275
2025-05-06,0.6679931017012957,0.5831127159612761,0.4446054777937565,0.3208237239636009,0.4587596842349308,0.45419626364564963,0.2885248806756635,0.9318868639793724,0.3996979416499707,0.41102097644834446,0.4150080037439253
2025-05-07,0.6663547830375581,0.5853107812273578,0.49051004613587773,0.32376519732988945,0.45736515869612454,0.4542435403749613,0.28454821264255453,0.9261319975752828,0.40002153879335056,0.4099693567377159,0.41523078429545585
2025-05-08,0.6668349053441932,0.5851896776871423,0.4870252319130131,0.32457764005399453,0.4597798955700047,0.45212051503634115,0.2760444357133018,0.9149553389505078,0.4001136162641385,0.40980175062481383,0.4144643122594832
2025-05-09,0.6660434209887062,0.5854582785155987,0.48553610692908045,0.3239677380333191,0.45838235288182905,0.4521340214065932,0.2730685293046182,0.9240388600066256,0.3974663474670485,0.4121813940544898,0.41436764534983234
2025-05-12,0.68830812173006,0.6140652327407743,0.47601416837837235,0.323590510641994,0.4594642731700763,0.44345086389013305,0.28056610159825257,0.933647517792655,0.3934390561031703,0.4163205410115404,0.42019343990776203
2025-05-13,0.6864764432172962,0.6129669789646809,0.47630799862455253,0.3362865885794975,0.4596620627670549,0.44164367134206745,0.2788687436689477,0.9386309774779475,0.3885479693190745,0.4149155030646188,0.42036231880128533
2025-05-14,0.6862400872974641,0.6131652671880288,0.48528568636972125,0.25218531249789994,0.4592887047307164,0.44026024442333395,0.27879948160368306,0.9398877219119817,0.3867688596515565,0.41514459109690227,0.4203138868157923
2025-05-15,0.6861266547960087,0.6160405295642498,0.4861773813837632,0.25761399585055694,0.4591163115511049,0.4400418443002428,0.2914716251858798,0.9329144600499146,0.3892561545371844,0.4168997347027642,0.42010264766428235
2025-05-16,0.6240413291916936,0.5453509101059475,0.4701761157193631,0.24512908391146665,0.4001526156753414,0.4311419680751868,0.2871177745254424,0.9144355557962055,0.3840535464876233,0.38749878248069736,0.3914171119886477
2025-05-19,0.581547874210964,0.5268143867022294,0.4563552600817313,0.21468853780976044,0.3173262184086854,0.41160895135421943,0.24658515953732893,0.8483336004130382,0.2925368798032395,0.32237768752524154,0.3398746392096164
2025-05-20,0.5699452062167222,0.5259207023158184,0.45985628703280806,0.20953710979190168,0.31555819387597744,0.4106174475356225,0.2377738552742101,0.8410320765955585,0.2926084361592604,0.32272745379780254,0.3402108841536526
2025-05-21,0.5518354550220688,0.520754047888299,0.46169719478975807,0.20935905467328664,0.3232878301881198,0.4118372669612128,0.23478880842611907,0.828522946037544,0.2998629962365967,0.3183817793984718,0.34045186971981156
2025-05-22,0.36777561467971026,0.40933566088809725,0.3817424864181769,0.20900863662204822,0.24298865471304404,0.31539945852072176,0.224771022460596,0.6003424896418383,0.2132867595874461,0.28539426563700343,0.22392258925166778
2025-05-23,0.3563724729004385,0.3768083993039355,0.36587374913057563,0.20375626016156775,0.21972626398713896,0.3070609901313923,0.22420912720509403,0.5481002457104271,0.20341953988382472,0.22973141051546714,0.19594633860165261
2025-05-27,0.3447165221456706,0.3788736521890835,0.3647912242659026,0.19762905849225137,0.19783498168747224,0.30903262866643805,0.21887462375396063,0.5715328538635581,0.19479662479734705,0.2114108940558978,0.1975698304344635
2025-05-28,0.3387021748116539,0.37600091977474387,0.36420287297610426,0.19192591632034742,0.19807377767718495,0.3106212975258157,0.21556930855714826,0.5766392543763417,0.19465289427121382,0.21522689913280393,0.1987018420877699
2025-05-29,0.3387238789729486,0.37215678333026936,0.3596033066400275,0.19264134464051721,0.19549940617531075,0.3090122957044215,0.21627072663566982,0.5768766567139908,0.19517747151154569,0.21570395540148887,0.19824787496172708
2025-05-30,0.31762375609955174,0.3586716605591512,0.35352552228949796,0.194897337073933,0.1875209742302323,0.2808582518670318,0.21393969172097635,0.5630894142266867,0.18962364699395737,0.2137205828273585,0.18302398486730795
2025-06-02,0.3154971349782219,0.35576769335550873,0.3542894148993184,0.18311467192051242,0.1868731627106794,0.2761627601754794,0.20446073115185573,0.565866905834721,0.18813585579962047,0.200321907973537,0.18287539281418277
2025-06-03,0.3100259219100962,0.3396432479311225,0.3505272114469602,0.18374539743688015,0.1795723649981041,0.26022333237749085,0.1938410657516222,0.5251915800061824,0.16071670563627272,0.19722386993747276,0.1628973553392309
2025-06-04,0.2951630100362951,0.32948091645968997,0.3453433286995956,0.1842359033354373,0.16890563725528457,0.2580443861158351,0.19075040583028274,0.535863045973899,0.13299333789589987,0.1829139182427277,0.15200662247584265
2025-06-05,0.2882818219306149,0.31136002423223846,0.339122264008842,0.17928767965745002,0.16329245874493525,0.25529883374356976,0.1951407778845673,0.704670610221107,0.13343813098297594,0.18193991116225322,0.14958005776863012
2025-06-06,0.2872041276709481,0.3074962743520877,0.3437171693051425,0.18092305883626653,0.16254082761509828,0.24270631929677342,0.1606262843098385,0.7052940950155092,0.13463879816864394,0.1924957717543722,0.14257357808405252
2025-06-09,0.2886833535321925,0.3082753998355626,0.3431604250376892,0.18077778287488006,0.16110834425053439,0.24224741089416038,0.1610632501769758,0.6645527624338268,0.13914675672903076,0.1938019801182121,0.14208504644557907
2025-06-10,0.2890483322049105,0.30641740206291673,0.34298226065014187,0.18159065238721322,0.1609408940974828,0.24293733567638434,0.16047705203481877,0.6817846994492248,0.14059901870745928,0.2040472567953421,0.14214207797068737
2025-06-11,0.2931228668963634,0.3146742886742842,0.34388121737039523,0.18285009422041087,0.1614021397883283,0.2430327815570098,0.16088256626775668,0.679946857897529,0.13871594291872658,0.2114984827260389,0.14280840961351576
2025-06-12,0.2923973000605393,0.30906031312082827,0.3441370971306719,0.184524296009895,0.16134976363587022,0.24368728362789127,0.16193762935601846,0.6750780863675396,0.13820717668805393,0.196590327211353,0.14280144572267797
2025-06-13,0.29377546759744044,0.3002649617800261,0.3431490573207193,0.1809179152069415,0.16623215738873087,0.1423937962792934,0.16364497704349454,0.6757834608022282,0.20621611128410075,0.20493007662582752,0.1480522489721699
2025-06-16,0.27596776535782586,0.30300832589976057,0.3417078227666097,0.18216390244169342,0.16393156431118838,0.13124601386419024,0.16371285425447585,0.6738103502316704,0.20295099336868655,0.20487956113288733,0.14494962187566768
2025-06-17,0.2631714404800635,0.2963756772284025,0.34232313055634356,0.18888515031961317,0.16457568001907322,0.13219588145717795,0.1665129047728423,0.680853662028815,0.20356221925162168,0.18599984176359252,0.14605612129192694
2025-06-18,0.26357723400791605,0.29779421321223726,0.3452392348264034,0.1911876929960279,0.16287491229752682,0.12900273296789486,0.1665424081129831,0.6787923521011889,0.25145471804349834,0.18589439560546117,0.14336509584216542
2025-06-20,0.2691958380895289,0.29863559783348287,0.28565717532806034,0.18338538459400752,0.16269756134503718,0.1315373093462445,0.16775324432536545,0.6789157590101489,0.25095289094059936,0.18788290937028018,0.14374607687161553
2025-06-23,0.2687504909181335,0.29670429065396026,0.2836789337474467,0.18420820378541,0.16012604121189813,0.13640852679367796,0.17095740461107625,0.7086173241379472,0.25495670981331464,0.2036015658849181,0.1450360078404358
2025-06-24,0.26907228264749855,0.3010572200524683,0.2819629455990122,0.18323238335545947,0.16095904255895704,0.13696060207395905,0.17034580447072628,0.7038305471217644,0.26356963959713525,0.2226248229756686,0.14707916579879807
2025-06-25,0.1990216032371294,0.2026743007373314,0.2703900910376887,0.18324158783982597,0.14600000078606806,0.12324774959676656,0.16162246986565793,0.6900673399292119,0.267167399611416,0.21708083207382609,0.1173908743705905
2025-06-26,0.19597957503426736,0.21081126505807551,0.273232662269387,0.14480573044901068,0.14922114209470527,0.1246122009005441,0.1568489517823506,0.675566510584712,0.2671409175281497,0.2211699380383454,0.11774233911087008
2025-06-27,0.1960732635710435,0.22405187263160425,0.26601914237403573,0.13749154012882234,0.14987974123280126,0.1250774289788878,0.15781844094339084,0.6645370598834462,0.26820391797947807,0.22011553035762177,0.11824560422863753
2025-06-30,0.20594485361707496,0.21785846757032448,0.2679232932519659,0.12330240806348419,0.15078850309190348,0.12505341269547798,0.13569470641532244,0.6653611511468701,0.2693983641780491,0.22243859645002861,0.11847717089241337
2025-07-01,0.2098157580565577,0.21799054334684895,0.2661513042756599,0.13249741167913534,0.1506440094660799,0.1314260951030602,0.1394507107713733,0.6783333835283477,0.2682830074376427,0.22557604608193216,0.11759371568154824
2025-07-02,0.2168004944578045,0.21842356490723353,0.2691748654859009,0.13148391015129646,0.14582545844396014,0.13014853833488524,0.1365184079120129,0.693427796955272,0.2671620572656849,0.2247503167410474,0.11799961845998463
2025-07-03,0.2151529402093722,0.21862129412243383,0.26385130489292596,0.1300951082169286,0.15229471290610833,0.13523221170279345,0.13538691751587825,0.6930649733559379,0.2702789957285798,0.22104218491998404,0.11850328843744165
2025-07-07,0.20963060258941804,0.21239539573609492,0.25851125973438943,0.1306050834603615,0.147881779439221,0.12842521619461492,0.13542048227214792,0.7170761503949797,0.2621026286541706,0.21967206158980118,0.10952477100572293
2025-07-08,0.20914390395541552,0.22084015009714153,0.25969560745436027,0.13011178344948438,0.18037958397308534,0.12922417229074384,0.142555644020737,0.7156056903220728,0.2626217061622231,0.22948149605038692,0.10958294185234094
2025-07-09,0.18584826150619016,0.21985437436362104,0.25806453471390495,0.13022054994013055,0.18025657981240972,0.12658300755599625,0.14123347371741796,0.7156277269648709,0.2613704459108876,0.23020804281958374,0.10683790495107769
2025-07-10,0.17373321335793826,0.21066029985276227,0.2479327563944783,0.12929051178414958,0.18039221253908094,0.11438035762098568,0.13777530071065136,0.6998305355925022,0.2574887452130205,0.23096538345992845,0.09274277028724384
2025-07-11,0.17521581479435272,0.2107876126694855,0.2506093371164912,0.1291488025148716,0.1794780789785395,0.11032243079326184,0.13936039404311842,0.7006424327324449,0.2653820055002894,0.2251363793900854,0.09135332467438076
2025-07-14,0.1794232369506876,0.21073166368483479,0.2508413271123537,0.12769691779739137,0.17974750786594576,0.11086655743474226,0.14696076084645232,0.7015840429037862,0.2653722020287489,0.23054124371857662,0.09117768425242724
2025-07-15,0.17921124814405406,0.20984514550923256,0.25072661837345295,0.12820455081980883,0.18191671055548173,0.11108853565095039,0.14364677208334026,0.6974746653996402,0.26522629091229605,0.23240415082270705,0.09261299414948113
2025-07-16,0.17933537469790495,0.2152299621426246,0.24505570620383843,0.21634462014980013,0.18259902795194394,0.11155164869506083,0.14413271809014094,0.7056903793573827,0.2667455392729527,0.2336160300667852,0.09245707377728526
2025-07-17,0.1783886290753929,0.2141684876702264,0.23784123951523434,0.2183057340708527,0.18537947735187701,0.11447635637351247,0.15037403157628013,0.7055355926716846,0.266628215189199,0.23433064058262812,0.09230598373702145
2025-07-18,0.17854970225719152,0.21479004519917277,0.2371123202649224,0.21650081936848803,0.18261225693558936,0.11599481124097667,0.150990666454636,0.7047661756496141,0.2657244159116156,0.2544660658799623,0.09233353737546582
2025-07-21,0.17521931063600307,0.21715080217973706,0.2466331533272612,0.2165574667838896,0.1795623125686365,0.11533743064558007,0.14200801812821112,0.5340490402351077,0.2664792937989606,0.25376159289692063,0.08988998256476254
2025-07-22,0.17126711910309228,0.2075319121963599,0.23223494039436982,0.22290558811980948,0.17676227601318673,0.12035343483992902,0.1542430412451607,0.5261904811484016,0.26480846392926594,0.24546337296099774,0.08649007144114222
2025-07-23,0.1664290930341684,0.20348306925216855,0.23093505872944128,0.2232046189174167,0.18195714375926703,0.12013557119386295,0.15237663286166567,0.511930130931179,0.2656915335622665,0.24722355677998603,0.08823800117231607
2025-07-24,0.16634675657635314,0.20832625567713015,0.22947668573355476,0.22270550626341584,0.18212786478377962,0.12063350408044503,0.1526692825603624,0.5472921280772458,0.26332220060598177,0.2409260398376181,0.08764479555536035
2025-07-25,0.15388157520411958,0.19781557420997906,0.22782830881946053,0.22263497538654325,0.18173032527202426,0.12088464192040227,0.15243166926198037,0.5575838414413489,0.2638208729672556,0.23494068603552723,0.08681042931833904
2025-07-28,0.15395335121335355,0.19785802408070038,0.22563344755472925,0.22600346896405332,0.18202098253250867,0.11764549669317616,0.15217591202837374,0.5606099160526625,0.26374245021386394,0.23620440859277736,0.08677841516946366
2025-07-29,0.15320799945059038,0.19881192413375914,0.2271638943677242,0.22761229204726274,0.17724043793550115,0.1136163333536935,0.14371619133928,0.5592292808924435,0.22026104656555745,0.23075223925011276,0.07871005208144728
2025-07-30,0.15595014352434258,0.19380348777176049,0.2258487817906357,0.22468549853978992,0.17110255106685698,0.11211328052712409,0.1584110637981632,0.5583141891871692,0.21909611440895502,0.2319988546109586,0.07621484042675833
2025-07-31,0.15100691321607035,0.1968366422071885,0.23839094522692497,0.22221106018326645,0.17553486207247213,0.1530606441536139,0.15925288107484617,0.5553556112954616,0.22233730036856017,0.22844216023413738,0.07187253782141553
2025-08-01,0.17013242017663174,0.3234048430046116,0.23805492578889975,0.22150037849115733,0.18737157162399362,0.16510874033356995,0.15936110434012368,0.5546936229841143,0.1755602516511254,0.23327291860782387,0.08877657676777914
2025-08-04,0.158282022469463,0.3238406293249352,0.21565651098803237,0.22575465540050382,0.19216553640899778,0.1715971485835805,0.15767251688348355,0.5589292007156772,0.1764418470249538,0.2360605867289433,0.09595800988391683
2025-08-05,0.15831408380345688,0.3244500130035752,0.21269264077362876,0.22576376814326007,0.193221630672249,0.17452722096536058,0.15219421416783258,0.5042247151207135,0.17532092676470434,0.22488033703218724,0.09514112528901354
2025-08-06,0.21226108712031216,0.33862553658327793,0.21242043638400845,0.2261420659474201,0.19137691809794505,0.17519500369669647,0.1602428405239322,0.5133153776585125,0.1625887154465546,0.20756880949039533,0.09241268575478225
2025-08-07,0.2283324603046005,0.33832720908225,0.2057631122131678,0.22598317726858605,0.1954335603953842,0.1774904666677348,0.15944793634861854,0.5020001629829242,0.16716056563655737,0.20799508569795339,0.09254281040108633
2025-08-08,0.2533921561398066,0.3318205401591321,0.21103721287277183,0.22605866188060905,0.19044393499909532,0.17562548869349448,0.15943542295494126,0.506201450650538,0.17272513753390856,0.20445151545837215,0.09240815204587878
2025-08-11,0.2558582105627534,0.32212282589728086,0.19987437453186452,0.22604626835607738,0.1897604140107919,0.17519693994931987,0.16036446651920896,0.5119705707729902,0.1709592805655746,0.20540355432836196,0.09229516088656631
2025-08-12,0.25218303413752663,0.3178902382030169,0.19440434342288723,0.22797756699247326,0.19049070645939375,0.1789022911932125,0.1602315500466847,0.5084651748656532,0.16159632668197574,0.2016562614448485,0.09627799448487943
2025-08-13,0.2532912078378814,0.3200690704643362,0.19628574004251204,0.22324706927188703,0.19200786448057697,0.1831543610157208,0.1560384579097927,0.479338880523501,0.17041974763164405,0.2019499383246718,0.09616473087611448
2025-08-14,0.24795417154525914,0.329693031135108,0.19340971049940273,0.22260282557038036,0.1947118819970717,0.18285491027533396,0.15856927499366147,0.46215893449867934,0.1725516465325387,0.19548053918262506,0.09569178679803049
2025-08-15,0.24899176000180762,0.32697903837623,0.1934029885206719,0.22351219227426267,0.19046619019596414,0.17910959737018706,0.1592987375347426,0.46475817685277393,0.16760018574538332,0.1925885187480604,0.09402678687402466
2025-08-18,0.24257459555931513,0.32697822375424723,0.18531427641448922,0.2227527541629559,0.1867003073068126,0.18007217806105966,0.16182989635308226,0.41274675083546064,0.16733699815087869,0.19120205181751782,0.0903394645103753
2025-08-19,0.2428050487308079,0.32533219930092605,0.18195902847066506,0.22311875444911625,0.16071207141312033,0.1854167320874884,0.16282811962313135,0.41668666736087445,0.16676664339027836,0.17301250794307188,0.09247892874222292
2025-08-20,0.25170561733042557,0.327823987695782,0.18606292150337359,0.2231225735829791,0.1612399534632181,0.18296121059554374,0.1637358671083659,0.4197637534904109,0.16483517979008597,0.17637233810910233,0.09170663669715888
2025-08-21,0.25230343705651925,0.32873819198915233,0.18607464001823662,0.2229940625242234,0.1536755926950649,0.18258761035009105,0.16364393470648064,0.40115332431254896,0.1643999050306552,0.1747521343635303,0.09248433268994434
2025-08-22,0.2530148561044242,0.33879926533216853,0.20020917935079663,0.2213890817397496,0.15955322934074526,0.18307011047994207,0.16122120771862034,0.43559742539138674,0.16063641469516024,0.18347609324430472,0.10091498283478398
2025-08-25,0.24971446834098235,0.33896407704732645,0.20108188823333645,0.22261273875415655,0.15952959229257885,0.18393440319247872,0.15577472277395982,0.4376353243174797,0.15954400116847206,0.1802554325529256,0.1020946112686479
2025-08-26,0.25042474734210146,0.3389966347818481,0.20357091792065743,0.21942709273629193,0.16104382622610736,0.18365242786138974,0.1541413912141951,0.4335338771468533,0.15790083739566826,0.17852858965848553,0.10143836545108768
2025-08-27,0.2504331682600614,0.33624546122873755,0.20369230372027058,0.14286892220170555,0.16063407364514645,0.18570679762625794,0.15397328519503245,0.4246934105559079,0.15633048774874758,0.1805556289436037,0.10132611333730138
2025-08-28,0.25072011656814136,0.33741910507924006,0.20865378381367075,0.14039606901457702,0.15673527489927047,0.1831149532898158,0.15240501429542652,0.42547933127219,0.1563883141258954,0.1802910117014554,0.10072730558511185
2025-08-29,0.2510910049742113,0.33819686162475265,0.20845773429780795,0.1418092719668038,0.15639272184618064,0.18365130681720337,0.1542046909328177,0.43036418421765527,0.15700676257195373,0.14492369693581209,0.10300239266700056
2025-09-02,0.25399913098060084,0.33897928198072336,0.20022682716660042,0.14190731433666803,0.1575460948644779,0.1838468867332722,0.155030826633726,0.432154500511057,0.15694051539465917,0.14496479957682668,0.10543018122036822
2025-09-03,0.27280153559522563,0.3383735955937706,0.31508896766363265,0.13074062556275698,0.157604176514684,0.18178526147998983,0.1425381083109173,0.4329807298514596,0.15689445114288236,0.16426921984685802,0.10623830645442135
2025-09-04,0.2724754938339448,0.35974923959866784,0.3130141686288584,0.13012199370036748,0.15432151626189242,0.18236572055502234,0.14375802235360666,0.43461423342404426,0.1541686464814112,0.160983802103376,0.10655506263830734
